alternate_name,author_id,last_created_by,last_created_at,last_modified_by,last_modified_at
'Christie, writing as Mary Westmacott, Agatha',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Agatha CHRISTIE',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Ágatha Christie',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'CHRISTIE',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'CHRISTIE AGATHA',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Agatha 1890-1976 Christie',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Agatha Christie,Agatha Christie',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'CHRISTIE,AGATHA',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'agatha agatha Chirstie',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
' ',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Christie, A,',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'AGATHA CHRISTIE INTR',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Mary Westmacott (AGATHA CHRISTIE)',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Agatha Christie S L G',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Christie, Agatha,',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Christie,Agatha',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Christie, Agatha',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Agatha (Mary Westmacott) Christie',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'AGATHA (1890-1976) CHRISTIE',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Westmacott, Mary (Christie, Agatha)',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Dame Agatha Mary Clarissa Christie',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Christie, Agatha, Illustrated by Cover Art',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Christie Agatha Sous le Pseudonyme de Mary Westmacott.',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'AgathaF Christie',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Christie. A',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Christie-A',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Christie A',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Christie-a',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'A Christie',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Christie Christie',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Agatha Christie:',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'(Agatha Christie)',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'christie agatha',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Mary Westmacott (pseud.)',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Kelisidi',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Agatha Christie Mary Westmacott',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Agatha Poirot',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Agatha Chrisie',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'A. Christie',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'AGATHA CHRISTIE.',20,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Robert Obrien',21,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Robert C. O'brien',21,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Gerónimo Stilton',27,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Géronimo Stilton',27,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Elisabetta Dami',27,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'gronimo stilton',27,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Stilton',27,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Thea Stilton,hhhhh,duhhhhh,duuuuuh,dddddddduh',27,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Thea Stilton',27,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Thea stilton',27,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Tea Stilton',27,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Téa Stilton',27,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
' Thea Stilton (Elizebetha Dami)',27,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'STILTON TEA',27,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'TEA STILTON',27,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Geronimo Stilton',27,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'STILTON',27,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'GERONIMO STILTON',27,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Neil Richard Gaiman',28,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'NEil Gaiman',28,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'N. Gaiman',28,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Gaiman',28,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'GAIMAN',28,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Neil Richard MacKinnon Gaiman',28,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'NEIL GAIMAN',28,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Neil Galman',28,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Tamsym Muir',30,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Achebe, Chinua.',32,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'CHINUA ACHEBE',32,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Chinua Achebe.',32,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'chinua achebe, Achebe Chinua',32,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'ACHEBE CHINUA',32,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Achebe',32,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'C Achebe',32,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Achebe Chinua',32,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Chinwe Achebe',32,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Clive Staples Lewis',33,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Clive S. Lewis',33,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'C.S. Lewis',33,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Clive Staple Lewis',33,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'C.S. LEWIS',33,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'C S Lewis',33,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'c-s-lewis',33,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'c lewis',33,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Lewis C.S.',33,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'C.S.(Clive Staples) Lewis',33,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'C. S. LEWIS',33,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'c.s. lewis',33,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'C S LEWIS',33,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Don Norman',35,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Donald A Norman',35,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Donald Arthur Norman',35,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Charles Dodgson',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Charles Lutwidge Dodgson',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Kai Rui Er',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'(ying) Ka, luo er',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Lewis Carroll Carroll',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Lewis Lewis Carroll',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Alice's Adventures in Wonderland Annotated Carroll',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Lewis Carrol',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Dodgson, Charles Lutwidege, 1832-1898.',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Carroll, Lewis (Christ Church College, Oxford)',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'LEWIS CARROLL',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Carroll Lewis',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'lewis Carroll',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'carroll lewis',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'lewis carroll',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Lewis Carroll [Ludovici Carroll]',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Lewis CARROLL',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Carroll, Lewis',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'[Dodgson, Charles Lutwidge]',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Charles Lutwidge Dodgson`',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Lewis Carroll (Charles Lutwidge Dodgson) /',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Carroll, Lewis (pseudonym of Charles Lutwidge Dodgson',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Lewis) (Carroll',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Lewis LEWIS CARROLL',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Lewis 1832-1898 Carroll',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'CARROLL LEWIS',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Carroll,Lewis',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Carroll, Lewis, Classics, 510',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Carroll, Lewis, (Charles Dodgson)',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'CARROLL, Lewis [Dodgson, C.L.]',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Lewis (pen name used by Charles Dodgson) Carroll',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Lewis 1832-1898 Alice's Adven Carroll',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Lewis 1832-1898 Alice's Ad Carroll',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Carroll, Lewis Pseud.(Dogdson, Charles Lutwidge)',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Lewis Carroll (Charles Dodgson)',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Lewis Caroll',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Lewiss Carroll',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Lewis Carroll (Author)',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Mr Lewis Carroll',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Aka - Lewis Carroll Charles Dodgson',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Carroll Lewis Lewis',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Lewis/moser Carroll',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
'Lewis Woodworth Carroll',39,'a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57','a2bec9ef-28a6-41cb-937b-adaf51dd5ca7','2025-02-24 23:14:57'
